"","caseID","studyID","organism","system","duration","dist.cat","open","resp.cat","OEV","Deltabm.Tot","species","AUC.RR","AUC.pi"
"518","HH001_35","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0557960817343443,0.133842393689231,"Copepode cyclopoid",-0.119932497601176,-0.0118262269134189
"519","HH001_35","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0557960817343443,0.133842393689231,"Kellicottia",-0.103925094008328,7.76457404995219e-07
"520","HH001_35","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0557960817343443,0.133842393689231,"Keratella",0.154901090888766,1.14822520499645e-05
"521","HH001_35","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0557960817343443,0.133842393689231,"Nauplius",-0.12203924164894,-0.000405542187831714
"522","HH001_35","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0557960817343443,0.133842393689231,"Trichocera",-0.684919195376489,-0.000156560646315705
"523","HH001_36","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0452348303755854,0.133842393689231,"Bosmina",-0.192879685761606,-0.00106252056549965
"524","HH001_36","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0452348303755854,0.133842393689231,"Copepode cyclopoid",-0.0373436358306697,0.0016480770131837
"525","HH001_36","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0452348303755854,0.133842393689231,"Keratella",-0.130829883136867,-1.05592114352651e-05
"526","HH001_36","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0452348303755854,0.133842393689231,"Nauplius",-0.138362955259985,-7.42430783404845e-05
"527","HH001_36","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0452348303755854,0.133842393689231,"Polyarthra",-0.0784570195585725,-0.0015561817976933
"528","HH001_37","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0929262211291343,0.133842393689231,"Bosmina",0.220904671553783,0.00218775299357627
"529","HH001_37","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0929262211291343,0.133842393689231,"Copepode cyclopoid",0.0405851536940411,-0.00385833577545369
"530","HH001_37","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0929262211291343,0.133842393689231,"Keratella",-0.0872023916145662,-9.58334020392715e-06
"531","HH001_37","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0929262211291343,0.133842393689231,"Nauplius",0.251477912731344,0.000183779333219936
"532","HH001_37","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.0929262211291343,0.133842393689231,"Polyarthra",0.112892342330706,0.00182712775807955
"533","HH001_38","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.111891535653134,0.133842393689231,"Asplanchna",-0.22054172808228,-0.00892632684319746
"534","HH001_38","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.111891535653134,0.133842393689231,"Bosmina",0.0869227827456631,0.0114142502883965
"535","HH001_38","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.111891535653134,0.133842393689231,"Brachionus",-0.13872916113742,-0.0166962739011985
"536","HH001_38","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.111891535653134,0.133842393689231,"Copepode cyclopoid",-0.0705058185152925,0.0144911921569246
"537","HH001_38","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.111891535653134,0.133842393689231,"Filina",-0.23465082410473,-2.02619685647237e-05
"538","HH001_38","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.111891535653134,0.133842393689231,"Kellicottia",-0.179243994131577,-6.40392572705993e-06
"539","HH001_38","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.111891535653134,0.133842393689231,"Keratella",-0.279218743088132,-2.18792193594225e-05
"540","HH001_38","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.111891535653134,0.133842393689231,"Nauplius",-0.195718451944671,-0.000239164495909452
"541","HH001_38","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.111891535653134,0.133842393689231,"Trichocera",-0.0272803351703173,1.57216494492225e-05
"542","HH001_39","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.126006487749365,0.133842393689231,"Asplanchna",0.0593827984944582,-0.00149551329378417
"543","HH001_39","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.126006487749365,0.133842393689231,"Bosmina",-0.135500456802364,-0.0257220334798192
"544","HH001_39","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.126006487749365,0.133842393689231,"Brachionus",-0.065484405622628,-0.052062005320406
"545","HH001_39","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.126006487749365,0.133842393689231,"Copepode cyclopoid",0.113828303968166,0.0791099771056959
"546","HH001_39","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.126006487749365,0.133842393689231,"Kellicottia",-0.113108236756477,-1.35029618953427e-05
"547","HH001_39","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.126006487749365,0.133842393689231,"Keratella",-0.0791043563621328,-1.1324784339886e-05
"548","HH001_39","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.126006487749365,0.133842393689231,"Nauplius",0.0143574119186221,1.27195500016816e-05
"549","HH001_39","HH001","zooplankton","freshwater",21,"phys","yes","biomass",0.126006487749365,0.133842393689231,"Trichocera",0.258096246759775,0.000161124984090324
"550","HH003_1","HH003","periphyton","freshwater",9,"phys","yes","abundance",0.119741264080285,0.133842393689231,"Achnanthidium minutissimum",-0.0436115203533124,-0.0993086547504973
"551","HH003_1","HH003","periphyton","freshwater",9,"phys","yes","abundance",0.119741264080285,0.133842393689231,"Fragilaria sp.",-0.0083582931053413,-0.0138490108311294
"552","HH003_1","HH003","periphyton","freshwater",9,"phys","yes","abundance",0.119741264080285,0.133842393689231,"Schizothrix calcicola sp.",0.0210111107814113,-0.0198862026835356
"553","HH003_1","HH003","periphyton","freshwater",9,"phys","yes","abundance",0.119741264080285,0.133842393689231,"Gomphonema sp",-0.0247518758965659,-0.00595090889735647
"554","HH003_1","HH003","periphyton","freshwater",9,"phys","yes","abundance",0.119741264080285,0.133842393689231,"Navicula sp",0.239292929209481,0.138994777162519
"555","HH003_3","HH003","periphyton","freshwater",9,"phys","yes","abundance",0.0815590466505322,0.133842393689231,"Achnanthidium minutissimum",-0.0767122446085867,-0.0948879201503913
"556","HH003_3","HH003","periphyton","freshwater",9,"phys","yes","abundance",0.0815590466505322,0.133842393689231,"Fragilaria sp.",-0.231934564064727,-0.0152137653443076
"557","HH003_3","HH003","periphyton","freshwater",9,"phys","yes","abundance",0.0815590466505322,0.133842393689231,"Schizothrix calcicola sp.",-0.182287135930898,-0.0414704658191603
"558","HH003_3","HH003","periphyton","freshwater",9,"phys","yes","abundance",0.0815590466505322,0.133842393689231,"Gomphonema sp",-0.0241975908618756,-0.00118158186954706
"559","HH003_3","HH003","periphyton","freshwater",9,"phys","yes","abundance",0.0815590466505322,0.133842393689231,"Navicula sp",0.227830011864006,0.152753733183406
"560","HH003_4","HH003","periphyton","freshwater",9,"phys","yes","abundance",0.374784049321489,0.133842393689231,"Achnanthidium minutissimum",0.180911920300146,0.0670138433839221
"561","HH003_4","HH003","periphyton","freshwater",9,"phys","yes","abundance",0.374784049321489,0.133842393689231,"Fragilaria sp.",0.256504861702954,0.105044895655329
"562","HH003_4","HH003","periphyton","freshwater",9,"phys","yes","abundance",0.374784049321489,0.133842393689231,"Gomphonema sp",0.0148462248426591,-0.0203465600112974
"563","HH003_4","HH003","periphyton","freshwater",9,"phys","yes","abundance",0.374784049321489,0.133842393689231,"Navicula sp",-0.0299077872783189,-0.0240029642266912
"564","HH005_1","HH005","macrophytes","marine",95,"phys","yes","biomass",0.535633159401168,0.133842393689231,"Cerithium menkei",-0.637731499802137,-0.195497614999596
"565","HH005_1","HH005","macrophytes","marine",95,"phys","yes","biomass",0.535633159401168,0.133842393689231,"Nerita funiculata",-0.118371325558442,0.291555959975618
"566","HH005_1","HH005","macrophytes","marine",95,"phys","yes","biomass",0.535633159401168,0.133842393689231,"Gymnogongrus leptophyllus",-0.401659030474994,-0.134922700184276
"567","HH005_1","HH005","macrophytes","marine",95,"phys","yes","biomass",0.535633159401168,0.133842393689231,"Gelidium sclerophyllum",-0.784959042983867,0.148056754982804
"568","HH005_2","HH005","macrophytes","marine",95,"phys","yes","biomass",0.0872776432380354,0.133842393689231,"Ulva lactuca",-0.0709852924754416,0.0323347166865769
"569","HH005_2","HH005","macrophytes","marine",95,"phys","yes","biomass",0.0872776432380354,0.133842393689231,"Thais biserialis",-0.448444282655576,-0.0429497463840559
"570","HH005_2","HH005","macrophytes","marine",95,"phys","yes","biomass",0.0872776432380354,0.133842393689231,"Grateloupia abreviata",-0.473647524337356,0.233184906097137
"571","HH005_2","HH005","macrophytes","marine",95,"phys","yes","biomass",0.0872776432380354,0.133842393689231,"Amphiroa valonioides",-0.888280483845033,-0.222569876399658
"572","HH006_4","HH006","macroinvertebrate","marine",408,"phys","yes","abundance",0.182172220043168,0.133842393689231,"Crab megalope",0.723091671006977,0.0744348663580953
"573","HH006_4","HH006","macroinvertebrate","marine",408,"phys","yes","abundance",0.239386761717488,0.133842393689231,"Helice crassa",0.744670863169959,0.23098385831974
"574","HH006_4","HH006","macroinvertebrate","marine",408,"phys","yes","abundance",0.239386761717488,0.133842393689231,"Austrovenus stutchburyi",-0.265620734901326,0.00072155673042688
"575","HH006_4","HH006","macroinvertebrate","marine",408,"phys","yes","abundance",0.239386761717488,0.133842393689231,"Scoloplos cylindrifer",-0.0559671393482027,0.0822091904073085
"576","HH006_4","HH006","macroinvertebrate","marine",408,"phys","yes","abundance",0.239386761717488,0.133842393689231,"Aquilaspio aucklandica",-0.693405038885083,-0.3921184951952
"577","HH006_5","HH006","macroinvertebrate","marine",408,"phys","yes","abundance",0.337015028997415,0.133842393689231,"Crab megalope",0.687850365825161,0.104040791103233
"578","HH006_5","HH006","macroinvertebrate","marine",408,"phys","yes","abundance",0.395271882329493,0.133842393689231,"Helice crassa",0.822233403499361,0.369118868610557
"579","HH006_5","HH006","macroinvertebrate","marine",408,"phys","yes","abundance",0.395271882329493,0.133842393689231,"Austrovenus stutchburyi",-0.553478703983117,-0.0668756366889927
"580","HH006_5","HH006","macroinvertebrate","marine",408,"phys","yes","abundance",0.395271882329493,0.133842393689231,"Scoloplos cylindrifer",-0.29787158613402,-0.0294059076121521
"581","HH006_5","HH006","macroinvertebrate","marine",408,"phys","yes","abundance",0.395271882329493,0.133842393689231,"Aquilaspio aucklandica",-0.704366043565709,-0.392365312172866
"582","HH006_6","HH006","macroinvertebrate","marine",408,"phys","yes","abundance",0.463780486592917,0.133842393689231,"Crab megalope",0.882693774522523,0.128005146808895
"583","HH006_6","HH006","macroinvertebrate","marine",408,"phys","yes","abundance",0.463780486592917,0.133842393689231,"Helice crassa",0.788688178659608,0.34418085234615
"584","HH006_6","HH006","macroinvertebrate","marine",408,"phys","yes","abundance",0.463780486592917,0.133842393689231,"Austrovenus stutchburyi",-0.510313594756967,-0.062952430267174
"585","HH006_6","HH006","macroinvertebrate","marine",408,"phys","yes","abundance",0.463780486592917,0.133842393689231,"Scoloplos cylindrifer",-0.598190056598026,-0.171900226177799
"586","HH006_6","HH006","macroinvertebrate","marine",408,"phys","yes","abundance",0.463780486592917,0.133842393689231,"Aquilaspio aucklandica",-0.541937360404919,-0.237333342710072
"587","HH009_1","HH009","macroinvertebrate","marine",183,"phys","yes","abundance",0.104722873339841,0.133842393689231,"Anobothrus gracialis",-0.0132873524082638,-0.0121366541276115
"588","HH009_1","HH009","macroinvertebrate","marine",183,"phys","yes","abundance",0.104722873339841,0.133842393689231,"Chaetozone setosa",-0.106569185144973,0.000459629646938644
"589","HH009_1","HH009","macroinvertebrate","marine",183,"phys","yes","abundance",0.104722873339841,0.133842393689231,"Cossura longocirrata",0.0411565601254084,0.0438090557429193
"590","HH009_1","HH009","macroinvertebrate","marine",183,"phys","yes","abundance",0.104722873339841,0.133842393689231,"Euchone incolor",-0.0463064224991354,-0.0121130736231408
"591","HH009_1","HH009","macroinvertebrate","marine",183,"phys","yes","abundance",0.104722873339841,0.133842393689231,"Levinsenia gracialis",-0.0854569465505641,-0.0255176297419879
"592","HH009_1","HH009","macroinvertebrate","marine",183,"phys","yes","abundance",0.104722873339841,0.133842393689231,"Ninone nigripes",-0.0812234851300238,-0.024889812057473
"593","HH009_1","HH009","macroinvertebrate","marine",183,"phys","yes","abundance",0.104722873339841,0.133842393689231,"Terebellides atlantis",-0.262762994463242,-0.0375263899596056
"594","HH009_1","HH009","macroinvertebrate","marine",183,"phys","yes","abundance",0.104722873339841,0.133842393689231,"Nimertines",0.472485086767979,0.0679148741199607
"595","HH011_1","HH011","plant","terrestrial",1095,"phys","yes","abundance",0.1929953614398,0.133842393689231,"Dacryodes excelsa",0.213516814078238,0.0372020806600916
"596","HH011_1","HH011","plant","terrestrial",1095,"phys","yes","abundance",0.1929953614398,0.133842393689231,"Manikara bidentata",0.442769414400209,0.0830944046273409
"597","HH011_1","HH011","plant","terrestrial",1095,"phys","yes","abundance",0.1929953614398,0.133842393689231,"Prestoea acuminata",0.12055754327453,0.027476023930514
"598","HH011_1","HH011","plant","terrestrial",1095,"phys","yes","abundance",0.1929953614398,0.133842393689231,"Rourera surinamensis",0.0452475560057108,-0.0100492724390889
"599","HH011_1","HH011","plant","terrestrial",1095,"phys","yes","abundance",0.1929953614398,0.133842393689231,"Cecropia schreberiana",-0.817479131525767,-0.140658683888002
"600","HH011_1","HH011","plant","terrestrial",1095,"phys","yes","abundance",0.1929953614398,0.133842393689231,"Palicourea ripens",-0.0936673265367038,0.000452391291525619
"601","HH011_1","HH011","plant","terrestrial",1095,"phys","yes","abundance",0.1929953614398,0.133842393689231,"Psychotria berteriana",0.108844707814302,0.00946682558116102
"602","HH011_2","HH011","plant","terrestrial",1095,"phys","yes","abundance",0.278212492155355,0.133842393689231,"Dacryodes excelsa",-0.275483750069361,-0.0591116656241234
"603","HH011_2","HH011","plant","terrestrial",1095,"phys","yes","abundance",0.278212492155355,0.133842393689231,"Manikara bidentata",-0.124282149725125,-0.0113461556269958
"604","HH011_2","HH011","plant","terrestrial",1095,"phys","yes","abundance",0.278212492155355,0.133842393689231,"Prestoea acuminata",-0.245447021453026,-0.288519347306866
"605","HH011_2","HH011","plant","terrestrial",1095,"phys","yes","abundance",0.278212492155355,0.133842393689231,"Rourera surinamensis",0.236538878782114,-0.00125011977077523
"606","HH011_2","HH011","plant","terrestrial",1095,"phys","yes","abundance",0.278212492155355,0.133842393689231,"Archonea latifolia",0.694149056494464,0.0227929644118332
"607","HH011_2","HH011","plant","terrestrial",1095,"phys","yes","abundance",0.278212492155355,0.133842393689231,"Cecropia schreberiana",-0.117257760733506,-0.0497519244807081
"608","HH011_2","HH011","plant","terrestrial",1095,"phys","yes","abundance",0.278212492155355,0.133842393689231,"Palicourea ripens",0.898885331382054,0.144002814954874
"609","HH011_2","HH011","plant","terrestrial",1095,"phys","yes","abundance",0.278212492155355,0.133842393689231,"Psychotria berteriana",0.800123822440683,0.243183433442762
"610","HH011_3","HH011","plant","terrestrial",1095,"phys","yes","abundance",0.166518908051813,0.133842393689231,"Dacryodes excelsa",-0.366937614249229,-0.028976941969826
"611","HH011_3","HH011","plant","terrestrial",1095,"phys","yes","abundance",0.166518908051813,0.133842393689231,"Manikara bidentata",-0.512604128429836,-0.034990570558903
"612","HH011_3","HH011","plant","terrestrial",1095,"phys","yes","abundance",0.166518908051813,0.133842393689231,"Prestoea acuminata",-0.542734812476369,-0.254939412745478
"613","HH011_3","HH011","plant","terrestrial",1095,"phys","yes","abundance",0.166518908051813,0.133842393689231,"Rourera surinamensis",-0.452625293426983,-0.0797018204489207
"614","HH011_3","HH011","plant","terrestrial",1095,"phys","yes","abundance",0.166518908051813,0.133842393689231,"Archonea latifolia",0.234069558646863,0.00916687449343985
"615","HH011_3","HH011","plant","terrestrial",1095,"phys","yes","abundance",0.166518908051813,0.133842393689231,"Cecropia schreberiana",-0.356641802352763,-0.0331267149462145
"616","HH011_3","HH011","plant","terrestrial",1095,"phys","yes","abundance",0.166518908051813,0.133842393689231,"Palicourea ripens",0.376604209241248,0.0282566158699017
"617","HH011_3","HH011","plant","terrestrial",1095,"phys","yes","abundance",0.166518908051813,0.133842393689231,"Psychotria berteriana",0.622386507243006,0.394311970306001
"618","HH014_1","HH014","vertebrates","terrestrial",5475,"phys","yes","abundance",0.443532431902224,0.133842393689231,"Glossopsitta porphyrocephala",-0.408951866846604,0.0394963144787313
"619","HH014_1","HH014","vertebrates","terrestrial",5475,"phys","yes","abundance",0.443532431902224,0.133842393689231,"Melithreptus chloropsis",-0.685410668736089,-0.184114936864408
"620","HH014_1","HH014","vertebrates","terrestrial",5475,"phys","yes","abundance",0.443532431902224,0.133842393689231,"Pachycephala pectoralis",-0.300474555445432,0.203701431321836
"621","HH014_1","HH014","vertebrates","terrestrial",5475,"phys","yes","abundance",0.443532431902224,0.133842393689231,"Platycercus icterotis",-0.530345102401756,-0.00552907849316792
"622","HH014_1","HH014","vertebrates","terrestrial",5475,"phys","yes","abundance",0.443532431902224,0.133842393689231,"Pomastostomus superciliosus",-0.946145863299924,-0.0258065075959878
"623","HH014_1","HH014","vertebrates","terrestrial",5475,"phys","yes","abundance",0.443532431902224,0.133842393689231,"Colluricincla harmonica",-0.93994070565843,-0.027747222847004
"624","HH018_1","HH018","macroinvertebrate","marine",210,"chem","yes","abundance",0.171358883629312,0.133842393689231,"Clibanarius africanus",0.774209136926521,0.505075620115191
"625","HH018_1","HH018","macroinvertebrate","marine",210,"chem","yes","abundance",0.171358883629312,0.133842393689231,"Callinectes amnicola",-0.77356568611252,-0.0026540038121373
"626","HH018_1","HH018","macroinvertebrate","marine",210,"chem","yes","abundance",0.171358883629312,0.133842393689231,"Sesarma huzardi",-0.28990933437082,0.0177072198670811
"627","HH018_1","HH018","macroinvertebrate","marine",210,"chem","yes","abundance",0.171358883629312,0.133842393689231,"Periopthalmus sp.",-0.14921050129426,0.0157110728331633
"628","HH018_1","HH018","macroinvertebrate","marine",210,"chem","yes","abundance",0.171358883629312,0.133842393689231,"Uca tangeri",-0.636355716240566,-0.540109847667152
"629","HH018_1","HH018","macroinvertebrate","marine",210,"chem","yes","abundance",0.171358883629312,0.133842393689231,"Geniopsis pelii",-0.504451426366139,-0.023136679820665
"630","HH018_1","HH018","macroinvertebrate","marine",210,"chem","yes","abundance",0.171358883629312,0.133842393689231,"Nereis sp",0.176569326837428,0.0274066184845192
