caseID,studyID,system,lat,organism,duration,dist.cat,open,species,resp.cat,sum.con,AUC.RR,AUC.pi,con.pi,mean.delta.pi,mean.RR
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Caenis,abundance,300.0128205128208,-0.1413244147267455,-0.07054877440417849,0.16824350278863823,-0.04741876323334346,-0.04728632462642689
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Collembola,abundance,0.675407925407925,-0.3389454209065678,-1.7779187644777601e-4,4.416727010900015e-4,-1.8181818776395243e-4,-0.2778908418131357
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Cyclopoida,abundance,5.89452214452214,0.49303066824614467,0.0046172135497797384,0.003132980982491978,0.004154033676289508,0.47337343970640483
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Laccobius,abundance,0.3560606060606063,0.9575277663512957,0.006330358468995552,2.7717364927786587e-4,0.007531197846780641,0.9320444261620732
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Leptophlebidae,abundance,1.1520979020979023,-1,-7.848129542316936e-4,8.035098459033102e-4,-8.035098459033102e-4,-1
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Leuctra,abundance,125.55069930069925,-0.5464998921860282,-0.05804396292675814,0.07180481697433136,-0.054219730328814233,-0.47626547867981833
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Hemerodrominae,abundance,0.2575757575757579,0.5108695652173911,1.2679545181980834e-4,1.6070907772442933e-4,1.683368203949256e-4,0.40869565217391296
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Hexatoma,abundance,14.122960372960371,-0.15673828769216117,-0.003463987370506307,0.007884302174420571,-0.0027950026171332833,-0.11210029271275217
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Hydropsyche,abundance,39.16317016317017,-0.8156501659418582,-0.021474235819332554,0.02496310284260029,-0.02239746342551537,-0.7834621955576736
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Limnius,abundance,0.49358974358974417,0.19589106545628282,0.0010881058166505113,3.971372041403167e-4,9.399810674696628e-4,-0.054108934543717235
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Nematode,abundance,0,1,2.8939261126487907e-4,0,2.9470427940993975e-4,1
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Niphargus,abundance,9.533799533799531,-0.8297536218313426,-0.005245947005685007,0.004947956108689598,-0.004718856618266128,-0.8222934635028099
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Oligochaeta,abundance,3.363636363636364,0.5104424552531547,0.005549874286236618,0.0018201302188221619,0.007911454246691147,0.5681535066363401
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Oligoneuriella,abundance,6.794871794871794,-0.8409090909090909,-0.0031650449421759225,0.0033462986142611217,-0.002596164661769605,-0.7454545454545455
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Onychogomphus,abundance,1.2051282051282053,-0.10958288385472865,-2.3358455711882037e-4,6.233232800421461e-4,-1.3893958832503846e-4,-0.08766630708378294
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Orthocladinae,abundance,157.25874125874128,0.3050511581406038,-0.01175696191945817,0.09528815649260013,-0.030219935193944898,0.2659864250990964
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Ostracoda,abundance,0.7435897435897434,0.8023584741651028,0.003264233491300076,3.7797292428219675e-4,0.0030683200050757677,0.815799822810343
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Oulimnius,abundance,2.5641025641025648,-0.44940476190476236,-8.907111972389572e-4,0.0016948653141915094,-8.90671924373215e-4,-0.30952380952380987
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Ceratopogonidae,abundance,0.9405594405594417,0.7830236030268215,0.0071269378824390505,6.248951511699318e-4,0.009371714855529957,0.7864600558645864
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Chironmini,abundance,27.211538461538503,0.13414820093692298,0.002900432115379084,0.01422646923442028,0.006257018058209866,0.27103949098209645
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Chironomidae_pupae,abundance,9.635780885780882,0.22118683296753966,0.003757013307638832,0.006084812586182947,0.005755228966189441,0.28480609227231307
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Procloeon_pennulatum,abundance,4.6282051282051295,0.3258767000112393,0.0035985553692075307,0.0028304641417118796,0.00530892322548416,0.42850623805777194
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Esolus,abundance,2.578088578088574,-0.8172655565293601,-0.0011461172125864978,0.001340624318881181,-9.161828597551967e-4,-0.7395267309377738
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Gomphidae,abundance,3.4038461538461497,-0.09811290114849826,-5.29195189446822e-4,0.0024150665765381467,-2.9536135602628e-4,-0.09554879858439583
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Heptagenia,abundance,0.8076923076923083,-0.46739130434782616,-3.3328256056611594e-4,5.951719165689406e-4,-4.590619397076367e-4,-0.7173913043478262
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Macronychus,abundance,0.891025641025641,-0.25,6.20697755235539e-4,5.833638176002121e-4,0.0019439086613660065,0
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Paraleptophlebia,abundance,0.7727272727272729,0.14798444130127303,0.005939741924956046,6.896517300138386e-4,0.0054756943433925415,0.08168316831683176
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Perlodidae,abundance,1.3910256410256419,-0.1846076458752518,-1.60542032559848e-4,7.142081378956862e-4,-4.0434638582486084e-5,-0.033400402414487315
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Acentrella_siniaca,abundance,8.21736596736596,-0.9112676056338028,-0.004555899183645117,0.00463553667127671,-0.004301901409057059,-0.8580281690140844
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Baetis,abundance,577.9632867132864,-0.48220981904862714,-0.25034825105229325,0.29434793008080135,-0.21102989450282966,-0.43852004262364874
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Hydroptila,abundance,1.141025641025641,-0.35088790233074396,-3.802312764532896e-4,8.76174490180714e-4,-5.523496923919475e-4,-0.500887902330744
CK074_2,CK074,freshwater,44.359038599999998,invertebrates,28,phys,yes,Choroterpes_pecteti,abundance,19.301282051282058,-0.21700281829830806,-0.005813052538088582,0.011825921856299609,-0.0074173490334387,-0.3057124957176628
CK075_1,CK075,freshwater,-72.043809999999993,macroinvertebrate,98,phys,yes,oligochaete,abundance,783.1932773109219,-0.15917255423285814,0.03600377457427315,0.16467285148579267,0.02600987887161586,-0.1992074918030659
CK075_1,CK075,freshwater,-72.043809999999993,macroinvertebrate,98,phys,yes,Lumbrineris tenuis,abundance,25.03783268956026,-0.5490412458677989,-7.156792423328954e-4,0.004960694790596153,-9.114903634073136e-4,-0.5697459718098977
CK075_1,CK075,freshwater,-72.043809999999993,macroinvertebrate,98,phys,yes,Scolelepis squamata,abundance,40.025161921625234,-0.5606850578746658,-0.0034915854004892877,0.00809399167692024,-0.00328732545618965,-0.5366055645510328
CK075_1,CK075,freshwater,-72.043809999999993,macroinvertebrate,98,phys,yes,Brania welfleetensis,abundance,486.4406779661012,-0.3095607392744094,-0.010990476578174231,0.09702836260588645,-0.012100287988781707,-0.33950462283167043
CK075_1,CK075,freshwater,-72.043809999999993,macroinvertebrate,98,phys,yes,Hydrobia totteni,abundance,453.4090909090907,-0.39031298002183284,-0.023887483979182646,0.09881162328679695,-0.021396052989847706,-0.40091814763158945
CK075_1,CK075,freshwater,-72.043809999999993,macroinvertebrate,98,phys,yes,Gemma gemma,abundance,706.382978723403,-0.22198955515281998,-0.015541474248452368,0.1292105413760987,-0.02971567219267312,-0.2463241940920506
CK075_1,CK075,freshwater,-72.043809999999993,macroinvertebrate,98,phys,yes,Parapionosyllis longicirrta,abundance,1444.1176470588207,-0.25471015764507177,0.008094628184476576,0.26571958199698775,0.024976334243765053,-0.28194673040519114
CK075_1,CK075,freshwater,-72.043809999999993,macroinvertebrate,98,phys,yes,Streptosyllis arenae,abundance,957.089927616241,-0.29281374655474346,-0.007929656488907947,0.21061135765414066,0.001386158842390055,-0.31319957191661574
CK075_1,CK075,freshwater,-72.043809999999993,macroinvertebrate,98,phys,yes,Nereis acuminata,abundance,62.26890756302507,-0.09969087306671179,0.00549150343688321,0.012246515035188692,0.00430508035687233,-0.1432639966919935
CK075_1,CK075,freshwater,-72.043809999999993,macroinvertebrate,98,phys,yes,Capitella capitata,abundance,38.51063829787229,0.22297650759398727,0.012966449741906336,0.008644480091591751,0.010733376676256106,0.1358939178289493
CK080_1,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,Calcareous,biomass,1228.4,0.3546421697145146,0.029780659704213758,0.026467314682544194,0.04146487727686629,0.24329781279870827
CK080_1,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,Halimeda,biomass,66.32011802743502,-0.19104728394511897,1.1473882241686212e-4,0.0014245874485834652,-6.587477740515357e-5,-0.23899055895296112
CK080_1,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,Turf,biomass,136.2587503240858,0.13273317420660993,0.0043546775602092275,0.0027902617758588377,0.008388558270183673,0.18216800684735676
CK080_1,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,Encrusting coralline algae,biomass,27.93388429752062,0.4221869568067814,0.0012927298538175987,5.804159658857653e-4,0.0018474734319346637,0.2920092826900623
CK080_1,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,Sargassum sp,biomass,109.7870811834628,-0.23173043680088343,-3.9552271786979853e-4,0.0021332408798810736,-4.979060458991816e-4,-0.2787438866558326
CK080_1,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,Gelidiella spp,biomass,18.617886178861742,-0.39312510248571303,-1.2069510126939026e-4,3.6092165243388653e-4,-7.635978986749612e-5,-0.317785331361009
CK080_1,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,Gr fleshy,biomass,2683.2000000000003,-0.19627481710578787,-0.007670284299499404,0.05551867771817409,-0.03384083109434434,-0.4319512953887798
CK080_1,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,Hard coral,biomass,156.10058685802863,0.03263675792970053,0.0024772091713502467,0.003290788624485128,0.004504035020614308,0.03575787591099787
CK080_1,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,RD carolline,biomass,1423.1999999999998,0.16865109480612758,0.03181607036349951,0.028919345290418855,0.014075153982285359,-0.05777146545273704
CK080_1,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,Br fleshy,biomass,14734.8,-0.24527831027790908,-0.044248380939775976,0.2816967808557218,-0.014353411890351636,-0.21225354591386578
CK080_1,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,Turbinaria spp,biomass,81.9188297907074,-0.17939150596143827,-1.8184989029137238e-4,0.001682988263139697,-3.4999475024857004e-4,-0.24048724943203106
CK080_1,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,Branching coralline algae,biomass,53.752066115702405,-0.10869510781334565,7.805027523216461e-5,0.0010583127727326576,6.750791665543874e-5,-0.1433060863559507
CK080_1,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,RD fleshy,biomass,4567,-0.19286248617948115,-0.017467403217474267,0.09318056265285217,-0.021380372975132234,-0.2669002454474218
CK080_1,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,Lobophora spp.,biomass,43.590148821282696,-0.07762501271898081,1.7000041544088955e-4,8.958014172883328e-4,2.1714542470892704e-4,-0.08968196469277967
CK080_2,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,Branching coralline algae,biomass,59.504132231404924,-0.24477123619327845,2.068237325532231e-4,0.0014344627448659945,-6.793535858505353e-5,-0.23356852655503485
CK080_2,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,Sargassum sp,biomass,62.24446476389512,-0.10815557956815797,6.93795799345827e-4,0.0013562848927255863,4.2480179290759173e-4,-0.07780509266713138
CK080_2,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,Turbinaria spp,biomass,96.75018774284096,-0.16489530934647517,3.880712165824962e-4,0.0022155657740128374,-6.27806319108273e-4,-0.32098283056420285
CK080_2,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,Gelidiella spp,biomass,32.76422764227635,-0.41675023717564474,-2.133628252949324e-4,8.444537477312054e-4,-5.807633685964886e-4,-0.5356737177629671
CK080_2,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,RD carolline,biomass,1989.4,-0.3940905827508518,-0.00929399352871339,0.04777063041978201,-0.01061676077190221,-0.3491288374471023
CK080_2,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,Halimeda,biomass,34.126251687227196,0.15434127297645805,6.124566923305383e-4,8.476416499184886e-4,2.7172844499296196e-4,0.020312393112113893
CK080_2,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,Br fleshy,biomass,14195,-0.3112243087819118,-0.03450789977395511,0.25728317613723173,-0.04950621081209315,-0.31357829130396925
CK080_2,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,RD fleshy,biomass,3076.6,-0.17316485124208503,0.01790402513760688,0.06407375873238028,-0.008410383163749402,-0.30087868622097524
CK080_2,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,Gr fleshy,biomass,1750.3999999999999,-0.24351826560558584,-0.003246625718860866,0.043246847082493614,-0.011022951355075233,-0.28368191688910066
CK080_2,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,Lobophora spp.,biomass,59.46002897405498,0.12280339572299204,0.0016589824389749137,0.001386886046393987,0.0012281209933377025,0.05976584142857358
CK080_2,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,Turf,biomass,139.5644283121592,0.0394505708836642,0.0027752209684376236,0.0034670256375630205,0.0037382638121775066,0.08908048024307588
CK080_2,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,Encrusting coralline algae,biomass,35.537190082644585,0.036433511023517155,6.770064314688668e-4,7.489213667390435e-4,6.022737830688073e-4,0.07494056508141017
CK080_2,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,Calcareous,biomass,3040.4,-0.05258478491317876,0.018918059050416526,0.07068496382186612,0.07075007541377432,0.12206547935479546
CK080_2,CK080,marine,16.895947199999998,macrophytes,365,phys,yes,Hard coral,biomass,191.02015994161758,0.035175224601166864,0.0034274403791073396,0.0046393819462960915,0.0038175469088508225,0.07072419555261845
CK081_1,CK081,marine,-14.666667,fish,365,phys,yes,Dascyllus reticulatus,abundance,12.765869135753121,-0.5537114854156222,0.0012830305727278071,0.060259952552056656,-0.014179470711534956,-0.6548677609448958
CK081_1,CK081,marine,-14.666667,fish,365,phys,yes,Parapercis spp.,abundance,2.1173115079365017,0.08112100502502512,0.02848801598805459,0.01010974200638307,0.04001481724908804,0.29758671940949477
CK081_1,CK081,marine,-14.666667,fish,365,phys,yes,Pomacentrus moluccensis,abundance,74.45595854922267,-0.7616871397039466,-0.27935065719274343,0.3445788377762244,-0.2803051751779789,-0.7856115070027506
CK081_1,CK081,marine,-14.666667,fish,365,phys,yes,Dischistodus perspicillatus,abundance,1.4263486842105286,0.552062695305604,0.08303904815094615,0.005990471983079206,0.05953259827115677,0.46312939583461743
CK081_1,CK081,marine,-14.666667,fish,365,phys,yes,Pomacentrus amboinensis,abundance,71.13696090614604,-0.18262811456384906,0.040558500734550126,0.31655945569090677,0.0529781569739241,-0.18381072630765116
CK081_1,CK081,marine,-14.666667,fish,365,phys,yes,Pomacentrus nagasakiensis,abundance,59.924402536172835,-0.12658711640229475,0.12598206174646484,0.2625015399913499,0.14195907339534508,-0.09473014085168913
CK081_2,CK081,marine,-14.666667,fish,365,phys,yes,Dischistodus perspicillatus,abundance,1.4263486842105286,0.491438019807654,0.06925954835324889,0.005990471983079206,0.049622854203175915,0.4045579785353155
CK081_2,CK081,marine,-14.666667,fish,365,phys,yes,Pomacentrus nagasakiensis,abundance,59.924402536172835,-0.36096071356552517,0.01867420880455855,0.2625015399913499,0.041096640733582344,-0.30131844922095413
CK081_2,CK081,marine,-14.666667,fish,365,phys,yes,Parapercis spp.,abundance,2.1173115079365017,0.2249518308921418,0.06054827246300058,0.010109742006383073,0.06819018050325136,0.39506530312608695
CK081_2,CK081,marine,-14.666667,fish,365,phys,yes,Pomacentrus moluccensis,abundance,74.45595854922267,-0.7898456929276013,-0.28032888867343897,0.34457883777622444,-0.2899036177552871,-0.8362167505334994
CK081_2,CK081,marine,-14.666667,fish,365,phys,yes,Pomacentrus amboinensis,abundance,71.13696090614604,-0.19475320327716264,0.12298488254017753,0.31655945569090677,0.13992479189216123,-0.17252764175503085
CK081_2,CK081,marine,-14.666667,fish,365,phys,yes,Dascyllus reticulatus,abundance,12.765869135753121,-0.549760676290914,0.008861976512453414,0.060259952552056656,-0.00893084957688374,-0.6557064889854165
CK081_3,CK081,marine,-14.666667,fish,365,phys,yes,Pomacentrus amboinensis,abundance,71.13696090614604,-0.24175502055235254,-0.012497646087003222,0.31655945569090677,-0.021875321240143176,-0.24214181273072458
CK081_3,CK081,marine,-14.666667,fish,365,phys,yes,Pomacentrus nagasakiensis,abundance,59.924402536172835,-0.03146780629450725,0.232234056721864,0.2625015399913499,0.2824694271734215,0.06705621829055343
CK081_3,CK081,marine,-14.666667,fish,365,phys,yes,Parapercis spp.,abundance,2.1173115079365017,-0.06280418266962196,0.013832341692719173,0.010109742006383073,0.014650579338135652,0.062306205395990175
CK081_3,CK081,marine,-14.666667,fish,365,phys,yes,Pomacentrus moluccensis,abundance,74.45595854922267,-0.8274024783189966,-0.3000191390416593,0.34457883777622444,-0.303487271464409,-0.8519714174582869
CK081_3,CK081,marine,-14.666667,fish,365,phys,yes,Dischistodus perspicillatus,abundance,1.4263486842105286,0.2226459988709006,0.07925652296987286,0.005990471983079207,0.051525032630956896,0.14497588234028413
CK081_3,CK081,marine,-14.666667,fish,365,phys,yes,Dascyllus reticulatus,abundance,12.765869135753121,-0.5620723818100831,-0.012806136255793504,0.060259952552056656,-0.023282446437961832,-0.6507410619996516
CK081_4,CK081,marine,-14.666667,fish,365,phys,yes,Dascyllus reticulatus,abundance,12.765869135753121,-0.5931070085203889,-0.004661354173249744,0.060259952552056656,-0.017787742489147818,-0.6864696037380493
CK081_4,CK081,marine,-14.666667,fish,365,phys,yes,Pomacentrus amboinensis,abundance,71.13696090614604,-0.1921033580812396,0.16721356367131543,0.31655945569090677,0.1850568666224423,-0.17788235570634942
CK081_4,CK081,marine,-14.666667,fish,365,phys,yes,Pomacentrus nagasakiensis,abundance,59.924402536172835,-0.39166913934879877,0.018832960273939003,0.2625015399913499,0.02989809141359437,-0.35881326994884605
CK081_4,CK081,marine,-14.666667,fish,365,phys,yes,Parapercis spp.,abundance,2.1173115079365017,-0.035895453368125343,0.015243524532556719,0.01010974200638307,0.023111931101635997,0.09833315098906976
CK081_4,CK081,marine,-14.666667,fish,365,phys,yes,Dischistodus perspicillatus,abundance,1.4263486842105286,0.48687116294810295,0.09813681259141727,0.005990471983079207,0.07341172683507396,0.4154284324000037
CK081_4,CK081,marine,-14.666667,fish,365,phys,yes,Pomacentrus moluccensis,abundance,74.45595854922267,-0.8736911716850608,-0.2947655068959787,0.34457883777622444,-0.2936908734835989,-0.8864272569300136
CK081_5,CK081,marine,-14.666667,fish,365,phys,yes,Pomacentrus moluccensis,abundance,74.45595854922267,-0.45717127006726377,-0.13882931394567577,0.34457883777622444,-0.15730217868539126,-0.5017410394934037
CK081_5,CK081,marine,-14.666667,fish,365,phys,yes,Pomacentrus amboinensis,abundance,71.13696090614604,-0.11618576822408981,0.08074882693420685,0.31655945569090677,0.08035198924117999,-0.10690553782182924
CK081_5,CK081,marine,-14.666667,fish,365,phys,yes,Dascyllus reticulatus,abundance,12.765869135753121,-0.3765857336243014,0.07390444739251235,0.060259952552056656,0.0353649830221745,-0.4730947091272183
CK081_5,CK081,marine,-14.666667,fish,365,phys,yes,Dischistodus perspicillatus,abundance,1.4263486842105286,0.6397347743254709,0.021776910250471997,0.005990471983079206,0.023113042805723957,0.5817378743020569
CK081_5,CK081,marine,-14.666667,fish,365,phys,yes,Pomacentrus nagasakiensis,abundance,59.924402536172835,-0.3703862297535063,-0.07810896706227108,0.2625015399913499,-0.032299445984316395,-0.2842349830129215
CK081_5,CK081,marine,-14.666667,fish,365,phys,yes,Parapercis spp.,abundance,2.1173115079365017,0.4589047374677024,0.04050809643075567,0.01010974200638307,0.050771609600629194,0.5631931058294755
HH001_34,HH001,freshwater,47.85,zooplankton,21,phys,yes,Trichocera,biomass,391833.3333333333,-0.15477716185011195,-1.7436957220298404e-5,7.281070368774204e-5,-1.00456551551006e-5,-0.0499619177182585
HH001_34,HH001,freshwater,47.85,zooplankton,21,phys,yes,Nauplius,biomass,9200000.00000001,-0.12942827634535664,-5.393572119157373e-4,0.0019940259578556884,-3.835736698144195e-4,-0.10259836696601762
HH001_34,HH001,freshwater,47.85,zooplankton,21,phys,yes,Copepode cyclopoid,biomass,3411000000,-0.0470208927882748,0.011502858061429417,0.5726265539086901,-0.0024831164404914563,-0.05519432127113562
HH001_34,HH001,freshwater,47.85,zooplankton,21,phys,yes,Kellicottia,biomass,75940.0000000001,0.05249205926756984,7.594992999572098e-6,1.545800667692661e-5,5.638921939783096e-6,0.032882594579801194
HH001_34,HH001,freshwater,47.85,zooplankton,21,phys,yes,Asplanchna,biomass,19326666.66666663,0.03469761818701216,0.002355990860048115,0.002716604006384387,0.0031227492202061443,0.028822964127947243
HH001_34,HH001,freshwater,47.85,zooplankton,21,phys,yes,Bosmina,biomass,1540900000,-0.08954414340311287,-0.009674033642346489,0.2746122950963017,-0.021330599817329987,-0.10452113947408675
HH001_34,HH001,freshwater,47.85,zooplankton,21,phys,yes,Brachionus,biomass,748073333.3333333,-0.060340925010174976,-0.0035555513942822446,0.14781804349006405,0.02115425865498222,0.05036953365494047
HH001_34,HH001,freshwater,47.85,zooplankton,21,phys,yes,Keratella,biomass,328530,-0.056726796877433344,-2.3988928033146806e-6,4.946132753181044e-5,5.653768184482532e-6,0.04210115305160669
HH001_35,HH001,freshwater,47.85,zooplankton,21,phys,yes,Keratella,biomass,198656.6666666667,0.15490109088876552,1.1482252049964538e-5,2.0605880870551987e-5,1.7276278201722285e-5,0.18085003452981668
HH001_35,HH001,freshwater,47.85,zooplankton,21,phys,yes,Nauplius,biomass,12507333.33333334,-0.12203924164893995,-4.0554218783171335e-4,0.001641846860640379,-7.315472316554879e-5,-0.09596385170331562
HH001_35,HH001,freshwater,47.85,zooplankton,21,phys,yes,Kellicottia,biomass,151853.3333333333,-0.10392509400832808,7.764574049952235e-7,1.8321840967991354e-5,1.2785449463569788e-6,-0.1697882317509582
HH001_35,HH001,freshwater,47.85,zooplankton,21,phys,yes,Trichocera,biomass,2505833.33333333,-0.6849191953764886,-1.5656064631570498e-4,2.468941749022072e-4,-1.6937011220632763e-4,-0.7098899550685741
HH001_35,HH001,freshwater,47.85,zooplankton,21,phys,yes,Bosmina,biomass,1863000000,0.037656924374090406,0.051887043014631,0.2121665329067678,0.06945970982081448,0.00860597568976608
HH001_35,HH001,freshwater,47.85,zooplankton,21,phys,yes,Brachionus,biomass,1777766666.6666672,-0.1252143766918209,-0.039720443068436855,0.17289730418822427,-0.0227337475361978,-0.12124072817274634
HH001_35,HH001,freshwater,47.85,zooplankton,21,phys,yes,Copepode cyclopoid,biomass,9619333333.333338,-0.11993249760117616,-0.0118262269134189,0.6110215491520914,-0.04744247629699333,-0.22376284842004893
HH001_36,HH001,freshwater,47.85,zooplankton,21,phys,yes,Copepode cyclopoid,biomass,1778333333.333333,-0.037343635830669665,0.001648077013183695,0.9714260738088104,0.0074939951702047425,-0.026378709587737758
HH001_36,HH001,freshwater,47.85,zooplankton,21,phys,yes,Bosmina,biomass,8953000.00000001,-0.1928796857616064,-0.0010625205654996462,0.006110475146990429,-0.0022471340193122064,-0.19149318081596048
HH001_36,HH001,freshwater,47.85,zooplankton,21,phys,yes,Keratella,biomass,85056.66666666663,-0.1308298831368674,-1.0559211435265069e-5,5.697957210181694e-5,-2.536507660197271e-5,-0.18439078597264447
HH001_36,HH001,freshwater,47.85,zooplankton,21,phys,yes,Nauplius,biomass,3803633.3333333367,-0.13836295525998482,-7.424307834048431e-5,0.002869530509814832,-6.477873467449882e-4,-0.11753199407582621
HH001_36,HH001,freshwater,47.85,zooplankton,21,phys,yes,Polyarthra,biomass,22736333.33333329,-0.07845701955857248,-0.0015561817976932964,0.015287212081702126,-0.0049838422752528765,-0.11573453213558987
HH001_37,HH001,freshwater,47.85,zooplankton,21,phys,yes,Copepode cyclopoid,biomass,1887000000.000001,0.04058515369404113,-0.003858335775453716,0.9737567770984635,-0.008213192458175228,0.0549390558475686
HH001_37,HH001,freshwater,47.85,zooplankton,21,phys,yes,Polyarthra,biomass,17772666.66666667,0.11289234233070564,0.0018271277580795536,0.00884114932412523,0.0028645447552261127,0.16339292169769776
HH001_37,HH001,freshwater,47.85,zooplankton,21,phys,yes,Keratella,biomass,148759.99999999997,-0.08720239161456618,-9.583340203927147e-6,7.459807400128952e-5,-1.7313678933205898e-5,-0.1163034398706316
HH001_37,HH001,freshwater,47.85,zooplankton,21,phys,yes,Nauplius,biomass,1849100.0000000037,0.2514779127313441,1.8377933321993528e-4,0.0014797353734545336,5.325137063643887e-4,0.3096569091772322
HH001_37,HH001,freshwater,47.85,zooplankton,21,phys,yes,Bosmina,biomass,10871333.33333333,0.22090467155378266,0.002187752993576266,0.006535384437368879,0.005371184525082148,0.2713488065400026
HH001_38,HH001,freshwater,47.85,zooplankton,21,phys,yes,Trichocera,biomass,23520000,-0.027280335170317294,1.572164944922255e-5,4.2385390248233113e-4,5.2006756819446945e-5,-0.11216358144089601
HH001_38,HH001,freshwater,47.85,zooplankton,21,phys,yes,Asplanchna,biomass,2123666666.666667,-0.2205417280822799,-0.008926326843197462,0.04402643741019367,-0.008404159026544594,-0.35523738545760786
HH001_38,HH001,freshwater,47.85,zooplankton,21,phys,yes,Bosmina,biomass,2801666666.666667,0.08692278274566312,0.011414250288396516,0.03242289637577939,0.01608877809915689,-0.029682312901462254
HH001_38,HH001,freshwater,47.85,zooplankton,21,phys,yes,Brachionus,biomass,7396999999.999997,-0.1387291611374199,-0.016696273901198527,0.15257752391668405,-0.0162458401446374,-0.2721018564661528
HH001_38,HH001,freshwater,47.85,zooplankton,21,phys,yes,Copepode cyclopoid,biomass,57413333333.33334,-0.07050581851529249,0.014491192156924688,0.7690845277622316,0.00880867059927365,-0.20125036201487043
HH001_38,HH001,freshwater,47.85,zooplankton,21,phys,yes,Filina,biomass,5138666.666666666,-0.23465082410473004,-2.0261968564723682e-5,7.898107791342163e-5,-3.2719417927516795e-5,-0.4318836802362461
HH001_38,HH001,freshwater,47.85,zooplankton,21,phys,yes,Kellicottia,biomass,4065333.3333333367,-0.1792439941315772,-6.403925727059927e-6,5.025614399525574e-5,-4.455776291886535e-6,-0.30103302681589517
HH001_38,HH001,freshwater,47.85,zooplankton,21,phys,yes,Keratella,biomass,2123300.000000001,-0.2792187430881324,-2.187921935942251e-5,4.474523947925894e-5,-1.9883495324211727e-5,-0.41547299421263384
